"locale","kind","key"
"ar","missing","translation.faq.platforms.a4"
"ar","missing","translation.faq.security.title"
"ar","missing","translation.faq.security.q1"
"ar","missing","translation.faq.security.a1"
"ar","missing","translation.faq.security.q2"
"ar","missing","translation.faq.security.a2"
"ar","missing","translation.faq.security.q3"
"ar","missing","translation.faq.security.a3"
"ar","missing","translation.faq.security.q4"
"ar","missing","translation.faq.security.a4"
"ar","missing","translation.faq.security.q5"
"ar","missing","translation.faq.security.a5"
"de","missing","translation.nav.toggleMenu"
"de","missing","translation.nav.tools"
"de","missing","translation.nav.viral"
"de","missing","translation.nav.hooks"
"de","missing","translation.nav.carousel"
"de","missing","translation.nav.templates"
"de","missing","translation.nav.repurpose"
"de","missing","translation.nav.hashtags"
"de","missing","translation.nav.styles"
"de","missing","translation.nav.images"
"de","missing","translation.nav.outreach"
"de","missing","translation.nav.hub"
"de","missing","translation.nav.wizardPost"
"de","missing","translation.nav.wizardAutoblog"
"de","missing","translation.nav.wizardOutreach"
"de","missing","translation.nav.wizardAnalytics"
"de","missing","translation.nav.advanced"
"de","missing","translation.nav.inbox"
"de","missing","translation.nav.approvals"
"de","missing","translation.nav.abTest"
"de","missing","translation.nav.engagement"
"de","missing","translation.nav.trending"
"de","missing","translation.nav.pillars"
"de","missing","translation.nav.simulator"
"de","missing","translation.nav.billing"
"de","missing","translation.nav.strategy"
"de","missing","translation.nav.modeSimple"
"de","missing","translation.nav.modeExpert"
"de","missing","translation.hub.tag"
"de","missing","translation.hub.title"
"de","missing","translation.hub.subtitle"
"de","missing","translation.wizard.savedDraft"
"de","missing","translation.dashboard.platforms"
"de","missing","translation.dashboard.manageConnections"
"de","missing","translation.dashboard.viewAll"
"de","missing","translation.dashboard.quickTools"
"de","missing","translation.dashboard.popularTemplates"
"de","missing","translation.dashboard.recentActivity"
"de","missing","translation.dashboard.noActivity"
"de","missing","translation.dashboard.activityPublished"
"de","missing","translation.dashboard.activityScheduled"
"de","missing","translation.dashboard.activityDrafted"
"de","missing","translation.dashboard.tools.viral"
"de","missing","translation.dashboard.tools.viralDesc"
"de","missing","translation.dashboard.tools.hooks"
"de","missing","translation.dashboard.tools.hooksDesc"
"de","missing","translation.dashboard.tools.carousel"
"de","missing","translation.dashboard.tools.carouselDesc"
"de","missing","translation.dashboard.tools.templates"
"de","missing","translation.dashboard.tools.templatesDesc"
"de","missing","translation.dashboard.tools.repurpose"
"de","missing","translation.dashboard.tools.repurposeDesc"
"de","missing","translation.dashboard.tools.hashtags"
"de","missing","translation.dashboard.tools.hashtagsDesc"
"de","missing","translation.generate.button"
"de","missing","translation.generate.llm"
"de","missing","translation.generate.selectProvider"
"de","missing","translation.generate.selectModel"
"de","missing","translation.generate.streaming"
"de","missing","translation.generate.previewPlaceholder"
"de","missing","translation.generate.promptRequired"
"de","missing","translation.generate.platformRequired"
"de","missing","translation.generate.saveDraft"
"de","missing","translation.generate.saved"
"de","missing","translation.generate.reset"
"de","missing","translation.generate.hashtags"
"de","missing","translation.history.deleteMessage"
"de","missing","translation.history.deleted"
"de","missing","translation.history.published"
"de","missing","translation.history.noPosts"
"de","missing","translation.history.showing"
"de","missing","translation.history.of"
"de","missing","translation.history.draft"
"de","missing","translation.history.scheduled"
"de","missing","translation.history.failed"
"de","missing","translation.calendar.noPosts"
"de","missing","translation.calendar.moving"
"de","missing","translation.calendar.moved"
"de","missing","translation.calendar.weekDays.mon"
"de","missing","translation.calendar.weekDays.tue"
"de","missing","translation.calendar.weekDays.wed"
"de","missing","translation.calendar.weekDays.thu"
"de","missing","translation.calendar.weekDays.fri"
"de","missing","translation.calendar.weekDays.sat"
"de","missing","translation.calendar.weekDays.sun"
"de","missing","translation.billing.title"
"de","missing","translation.billing.subtitle"
"de","missing","translation.billing.refresh"
"de","missing","translation.billing.paymentSuccess"
"de","missing","translation.billing.loadError"
"de","missing","translation.billing.checkoutError"
"de","missing","translation.billing.portalError"
"de","missing","translation.billing.cancelSuccess"
"de","missing","translation.billing.cancelError"
"de","missing","translation.billing.resumeSuccess"
"de","missing","translation.billing.resumeError"
"de","missing","translation.billing.freePlan"
"de","missing","translation.billing.postsThisMonth"
"de","missing","translation.billing.unlimited"
"de","missing","translation.billing.aiProvider"
"de","missing","translation.billing.aiProvider_plural"
"de","missing","translation.billing.platform"
"de","missing","translation.billing.platform_plural"
"de","missing","translation.billing.billingInterval"
"de","missing","translation.billing.nextBillingDate"
"de","missing","translation.billing.cancelNotice"
"de","missing","translation.billing.quickActions"
"de","missing","translation.billing.upgradePro"
"de","missing","translation.billing.proDesc"
"de","missing","translation.billing.proYearly"
"de","missing","translation.billing.proYearlyDesc"
"de","missing","translation.billing.upgradeBusiness"
"de","missing","translation.billing.businessDesc"
"de","missing","translation.billing.businessYearly"
"de","missing","translation.billing.businessYearlyDesc"
"de","missing","translation.billing.manageSubscription"
"de","missing","translation.billing.manageSubscriptionDesc"
"de","missing","translation.billing.resumeSubscription"
"de","missing","translation.billing.resumeSubscriptionDesc"
"de","missing","translation.billing.cancelSubscription"
"de","missing","translation.billing.cancelSubscriptionDesc"
"de","missing","translation.billing.billingEmail"
"de","missing","translation.billing.notSet"
"de","missing","translation.billing.change"
"de","missing","translation.billing.invoiceHistory"
"de","missing","translation.billing.noInvoices"
"de","missing","translation.billing.noInvoicesDesc"
"de","missing","translation.billing.date"
"de","missing","translation.billing.amount"
"de","missing","translation.billing.status"
"de","missing","translation.billing.actions"
"de","missing","translation.billing.viewInvoice"
"de","missing","translation.billing.downloadPdf"
"de","missing","translation.billing.cancelModalTitle"
"de","missing","translation.billing.cancelModalText"
"de","missing","translation.billing.keepSubscription"
"de","missing","translation.billing.enterEmail"
"de","missing","translation.billing.emailNotice"
"de","missing","translation.billing.continue"
"de","missing","translation.settings.apiKeys"
"de","missing","translation.settings.apiKeysDesc"
"de","missing","translation.settings.ollama"
"de","missing","translation.settings.ollamaDesc"
"de","missing","translation.settings.defaultsDesc"
"de","missing","translation.settings.languageDesc"
"de","missing","translation.settings.platforms"
"de","missing","translation.settings.platformsDesc"
"de","missing","translation.settings.disconnected"
"de","missing","translation.settings.accountData"
"de","missing","translation.settings.accountDataDesc"
"de","missing","translation.settings.exportTitle"
"de","missing","translation.settings.exportDesc"
"de","missing","translation.settings.exportAction"
"de","missing","translation.settings.exportSuccess"
"de","missing","translation.settings.exportError"
"de","missing","translation.settings.deleteAccountTitle"
"de","missing","translation.settings.deleteAccountDesc"
"de","missing","translation.settings.deletePassword"
"de","missing","translation.settings.deletePasswordPlaceholder"
"de","missing","translation.settings.deleteConfirmation"
"de","missing","translation.settings.deleteAccountAction"
"de","missing","translation.settings.deleteAccountError"
"de","missing","translation.post.copyToClipboard"
"de","missing","translation.post.social.justNow"
"de","missing","translation.post.social.like"
"de","missing","translation.post.social.comment"
"de","missing","translation.post.social.repost"
"de","missing","translation.post.social.send"
"de","missing","translation.post.social.mockBio"
"de","missing","translation.post.social.first"
"de","missing","translation.common.delete"
"de","missing","translation.common.edit"
"de","missing","translation.viral.title"
"de","missing","translation.viral.subtitle"
"de","missing","translation.viral.searchPlaceholder"
"de","missing","translation.viral.allCategories"
"de","missing","translation.viral.postsFound"
"de","missing","translation.viral.noResults"
"de","missing","translation.viral.noResultsDesc"
"de","missing","translation.viral.viewPost"
"de","missing","translation.viral.likes"
"de","missing","translation.viral.comments"
"de","missing","translation.viral.shares"
"de","missing","translation.viral.useAsInspiration"
"de","missing","translation.hooks.title"
"de","missing","translation.hooks.subtitle"
"de","missing","translation.hooks.topicLabel"
"de","missing","translation.hooks.topicPlaceholder"
"de","missing","translation.hooks.platform"
"de","missing","translation.hooks.hookCount"
"de","missing","translation.hooks.generate"
"de","missing","translation.hooks.generating"
"de","missing","translation.hooks.craftingHooks"
"de","missing","translation.hooks.results"
"de","missing","translation.hooks.hooksGenerated"
"de","missing","translation.hooks.useHook"
"de","missing","translation.hooks.topicRequired"
"de","missing","translation.carousel.title"
"de","missing","translation.carousel.subtitle"
"de","missing","translation.carousel.topicLabel"
"de","missing","translation.carousel.topicPlaceholder"
"de","missing","translation.carousel.platform"
"de","missing","translation.carousel.slideCount"
"de","missing","translation.carousel.generate"
"de","missing","translation.carousel.generating"
"de","missing","translation.carousel.crafting"
"de","missing","translation.carousel.caption"
"de","missing","translation.carousel.slides"
"de","missing","translation.carousel.thread"
"de","missing","translation.carousel.copyAll"
"de","missing","translation.carousel.hashtags"
"de","missing","translation.carousel.topicRequired"
"de","missing","translation.templates.title"
"de","missing","translation.templates.subtitle"
"de","missing","translation.templates.searchPlaceholder"
"de","missing","translation.templates.templates"
"de","missing","translation.templates.noResults"
"de","missing","translation.templates.noResultsDesc"
"de","missing","translation.templates.more"
"de","missing","translation.templates.useTemplate"
"de","missing","translation.templates.preview"
"de","missing","translation.templates.fillVariables"
"de","missing","translation.templates.generating"
